start,end,pm10,no2,latitude,longitude
2022-11-18 16:00:00,2022-11-18 17:00:00,32.88,51.97,44.444925,26.127289
2022-11-18 17:00:00,2022-11-18 18:00:00,34.81,52.44,44.444925,26.127289
2022-11-18 18:00:00,2022-11-18 19:00:00,36.14,47.73,44.444925,26.127289
2022-11-18 19:00:00,2022-11-18 20:00:00,34.81,39.76,44.444925,26.127289
2022-11-18 20:00:00,2022-11-18 21:00:00,30.43,37.31,44.444925,26.127289
2022-11-18 21:00:00,2022-11-18 22:00:00,34.11,40.08,44.444925,26.127289
2022-11-18 22:00:00,2022-11-18 23:00:00,34.01,39.36,44.444925,26.127289
2022-11-18 23:00:00,2022-11-19 00:00:00,33.02,37.81,44.444925,26.127289
2022-11-19 00:00:00,2022-11-19 01:00:00,29.48,25.56,44.444925,26.127289
2022-11-19 01:00:00,2022-11-19 02:00:00,27.17,19.81,44.444925,26.127289
2022-11-19 02:00:00,2022-11-19 03:00:00,29.59,19.53,44.444925,26.127289
2022-11-19 03:00:00,2022-11-19 04:00:00,31.54,20.06,44.444925,26.127289
2022-11-19 04:00:00,2022-11-19 05:00:00,31.58,18.59,44.444925,26.127289
2022-11-19 05:00:00,2022-11-19 06:00:00,24.03,18.25,44.444925,26.127289
2022-11-19 06:00:00,2022-11-19 07:00:00,16.05,21.88,44.444925,26.127289
2022-11-19 07:00:00,2022-11-19 08:00:00,11.59,19.42,44.444925,26.127289
2022-11-19 09:00:00,2022-11-19 10:00:00,8.48,16.56,44.444925,26.127289
2022-11-19 10:00:00,2022-11-19 11:00:00,7.15,15.91,44.444925,26.127289
2022-11-19 11:00:00,2022-11-19 12:00:00,7.1,17.4,44.444925,26.127289
2022-11-19 12:00:00,2022-11-19 13:00:00,7.96,19.51,44.444925,26.127289
2022-11-19 13:00:00,2022-11-19 14:00:00,8.81,23.59,44.444925,26.127289
2022-11-19 14:00:00,2022-11-19 15:00:00,11.18,33.41,44.444925,26.127289
2022-11-19 15:00:00,2022-11-19 16:00:00,13.15,39.19,44.444925,26.127289
2022-11-19 16:00:00,2022-11-19 17:00:00,18.6,57.07,44.444925,26.127289
2022-11-19 17:00:00,2022-11-19 18:00:00,28.7,66.02,44.444925,26.127289
2022-11-19 18:00:00,2022-11-19 19:00:00,29.12,41.03,44.444925,26.127289
2022-11-19 19:00:00,2022-11-19 20:00:00,29.75,34.87,44.444925,26.127289
2022-11-19 20:00:00,2022-11-19 21:00:00,21.11,30.52,44.444925,26.127289
2022-11-19 21:00:00,2022-11-19 22:00:00,16.15,33.14,44.444925,26.127289
2022-11-19 22:00:00,2022-11-19 23:00:00,17.62,24.85,44.444925,26.127289
2022-11-19 23:00:00,2022-11-20 00:00:00,17.35,23.5,44.444925,26.127289
2022-11-20 00:00:00,2022-11-20 01:00:00,18.79,18.87,44.444925,26.127289
2022-11-20 01:00:00,2022-11-20 02:00:00,21.68,21.65,44.444925,26.127289
2022-11-20 02:00:00,2022-11-20 03:00:00,23.48,20.66,44.444925,26.127289
2022-11-20 03:00:00,2022-11-20 04:00:00,20.45,20.87,44.444925,26.127289
2022-11-20 04:00:00,2022-11-20 05:00:00,14.96,16.08,44.444925,26.127289
2022-11-20 05:00:00,2022-11-20 06:00:00,12.34,16.53,44.444925,26.127289
2022-11-20 06:00:00,2022-11-20 07:00:00,11.77,18.36,44.444925,26.127289
2022-11-20 07:00:00,2022-11-20 08:00:00,8.68,20.15,44.444925,26.127289
2022-11-20 08:00:00,2022-11-20 09:00:00,8.69,22.32,44.444925,26.127289
2022-11-20 10:00:00,2022-11-20 11:00:00,10.78,31.27,44.444925,26.127289
2022-11-20 11:00:00,2022-11-20 12:00:00,13.44,31.14,44.444925,26.127289
2022-11-20 12:00:00,2022-11-20 13:00:00,16.39,37.39,44.444925,26.127289
2022-11-20 13:00:00,2022-11-20 14:00:00,18.51,36.39,44.444925,26.127289
2022-11-20 14:00:00,2022-11-20 15:00:00,19.48,40.11,44.444925,26.127289
2022-11-20 15:00:00,2022-11-20 16:00:00,20.81,41.08,44.444925,26.127289
2022-11-20 16:00:00,2022-11-20 17:00:00,19.5,34.37,44.444925,26.127289
2022-11-20 17:00:00,2022-11-20 18:00:00,21.12,39.75,44.444925,26.127289
2022-11-20 18:00:00,2022-11-20 19:00:00,19.94,34.5,44.444925,26.127289
2022-11-20 19:00:00,2022-11-20 20:00:00,26.41,34.8,44.444925,26.127289
2022-11-20 20:00:00,2022-11-20 21:00:00,21.71,36.6,44.444925,26.127289
2022-11-20 21:00:00,2022-11-20 22:00:00,15.85,34.52,44.444925,26.127289
2022-11-20 22:00:00,2022-11-20 23:00:00,25.73,36.38,44.444925,26.127289
2022-11-20 23:00:00,2022-11-21 00:00:00,20.97,30.99,44.444925,26.127289
2022-11-21 00:00:00,2022-11-21 01:00:00,15.72,18.91,44.444925,26.127289
2022-11-21 01:00:00,2022-11-21 02:00:00,9.34,17.13,44.444925,26.127289
2022-11-21 02:00:00,2022-11-21 03:00:00,3.81,15.14,44.444925,26.127289
2022-11-21 03:00:00,2022-11-21 04:00:00,1.96,16.61,44.444925,26.127289
2022-11-21 04:00:00,2022-11-21 05:00:00,1.58,13.37,44.444925,26.127289
2022-11-21 05:00:00,2022-11-21 06:00:00,3.45,20.91,44.444925,26.127289
2022-11-21 06:00:00,2022-11-21 07:00:00,5.03,30.42,44.444925,26.127289
2022-11-21 07:00:00,2022-11-21 08:00:00,6.27,35.05,44.444925,26.127289
2022-11-21 08:00:00,2022-11-21 09:00:00,8.36,31.73,44.444925,26.127289
2022-11-21 09:00:00,2022-11-21 10:00:00,8.97,38.32,44.444925,26.127289
2022-11-21 11:00:00,2022-11-21 12:00:00,10.45,41.4,44.444925,26.127289
2022-11-21 12:00:00,2022-11-21 13:00:00,14.38,40.96,44.444925,26.127289
2022-11-21 13:00:00,2022-11-21 14:00:00,17.21,34.01,44.444925,26.127289
2022-11-21 14:00:00,2022-11-21 15:00:00,10.43,27.62,44.444925,26.127289
2022-11-21 15:00:00,2022-11-21 16:00:00,6.86,28.67,44.444925,26.127289
2022-11-21 16:00:00,2022-11-21 17:00:00,6.84,31.68,44.444925,26.127289
2022-11-21 17:00:00,2022-11-21 18:00:00,8.07,33.18,44.444925,26.127289
2022-11-21 18:00:00,2022-11-21 19:00:00,10.05,32.51,44.444925,26.127289
2022-11-21 19:00:00,2022-11-21 20:00:00,12.88,29.28,44.444925,26.127289
2022-11-21 20:00:00,2022-11-21 21:00:00,14.55,32.19,44.444925,26.127289
2022-11-21 21:00:00,2022-11-21 22:00:00,16.24,30.16,44.444925,26.127289
2022-11-21 22:00:00,2022-11-21 23:00:00,19.76,28.39,44.444925,26.127289
2022-11-21 23:00:00,2022-11-22 00:00:00,19.06,34.64,44.444925,26.127289
2022-11-22 00:00:00,2022-11-22 01:00:00,20.8,30.49,44.444925,26.127289
2022-11-22 01:00:00,2022-11-22 02:00:00,18.55,22.54,44.444925,26.127289
2022-11-22 02:00:00,2022-11-22 03:00:00,16.95,19.67,44.444925,26.127289
2022-11-22 03:00:00,2022-11-22 04:00:00,18.65,21.24,44.444925,26.127289
2022-11-22 04:00:00,2022-11-22 05:00:00,18.08,21.84,44.444925,26.127289
2022-11-22 05:00:00,2022-11-22 06:00:00,18.97,27.67,44.444925,26.127289
2022-11-22 06:00:00,2022-11-22 07:00:00,26.22,32.9,44.444925,26.127289
2022-11-22 07:00:00,2022-11-22 08:00:00,27.9,36.94,44.444925,26.127289
2022-11-22 08:00:00,2022-11-22 09:00:00,28.79,36.25,44.444925,26.127289
2022-11-22 09:00:00,2022-11-22 10:00:00,28.98,40.09,44.444925,26.127289
2022-11-22 13:00:00,2022-11-22 14:00:00,27.05,58.4,44.444925,26.127289
2022-11-22 14:00:00,2022-11-22 15:00:00,30.1,69.74,44.444925,26.127289
2022-11-22 15:00:00,2022-11-22 16:00:00,33.39,66.07,44.444925,26.127289
2022-11-22 16:00:00,2022-11-22 17:00:00,39.56,75.52,44.444925,26.127289
2022-11-22 17:00:00,2022-11-22 18:00:00,43.44,64.73,44.444925,26.127289
2022-11-22 18:00:00,2022-11-22 19:00:00,42.1,56.99,44.444925,26.127289
2022-11-22 19:00:00,2022-11-22 20:00:00,37.31,48.65,44.444925,26.127289
2022-11-22 20:00:00,2022-11-22 21:00:00,30.53,43.03,44.444925,26.127289
2022-11-22 21:00:00,2022-11-22 22:00:00,24.33,42.47,44.444925,26.127289
2022-11-22 22:00:00,2022-11-22 23:00:00,23.82,32.61,44.444925,26.127289
2022-11-22 23:00:00,2022-11-23 00:00:00,21.45,28.08,44.444925,26.127289
2022-11-23 00:00:00,2022-11-23 01:00:00,19.72,26.43,44.444925,26.127289
2022-11-23 04:00:00,2022-11-23 05:00:00,15.94,26.14,44.444925,26.127289
2022-11-23 05:00:00,2022-11-23 06:00:00,16.45,38.1,44.444925,26.127289
2022-11-23 06:00:00,2022-11-23 07:00:00,17.44,50.16,44.444925,26.127289
2022-11-24 12:00:00,2022-11-24 13:00:00,23.17,28.41,44.444925,26.127289
2022-11-24 14:00:00,2022-11-24 15:00:00,6.28,28.0,44.444925,26.127289
2022-11-24 15:00:00,2022-11-24 16:00:00,9.42,35.4,44.444925,26.127289
2022-11-24 16:00:00,2022-11-24 17:00:00,10.09,35.63,44.444925,26.127289
2022-11-24 17:00:00,2022-11-24 18:00:00,11.68,37.62,44.444925,26.127289
2022-11-24 18:00:00,2022-11-24 19:00:00,14.76,39.62,44.444925,26.127289
2022-11-24 19:00:00,2022-11-24 20:00:00,14.89,37.36,44.444925,26.127289
2022-11-24 20:00:00,2022-11-24 21:00:00,11.63,34.31,44.444925,26.127289
2022-11-24 21:00:00,2022-11-24 22:00:00,11.13,34.42,44.444925,26.127289
2022-11-24 22:00:00,2022-11-24 23:00:00,10.28,26.92,44.444925,26.127289
2022-11-24 23:00:00,2022-11-25 00:00:00,9.4,26.66,44.444925,26.127289
2022-11-25 00:00:00,2022-11-25 01:00:00,8.85,23.36,44.444925,26.127289
2022-11-25 01:00:00,2022-11-25 02:00:00,12.47,25.58,44.444925,26.127289
2022-11-25 02:00:00,2022-11-25 03:00:00,27.23,21.66,44.444925,26.127289
2022-11-25 03:00:00,2022-11-25 04:00:00,33.32,18.22,44.444925,26.127289
2022-11-25 04:00:00,2022-11-25 05:00:00,31.68,19.7,44.444925,26.127289
2022-11-25 05:00:00,2022-11-25 06:00:00,25.71,27.18,44.444925,26.127289
2022-11-25 06:00:00,2022-11-25 07:00:00,24.53,41.53,44.444925,26.127289
2022-11-25 07:00:00,2022-11-25 08:00:00,23.43,44.69,44.444925,26.127289
2022-11-25 08:00:00,2022-11-25 09:00:00,23.06,39.11,44.444925,26.127289
2022-11-25 09:00:00,2022-11-25 10:00:00,26.63,41.75,44.444925,26.127289
2022-11-25 10:00:00,2022-11-25 11:00:00,30.16,36.05,44.444925,26.127289
2022-11-25 11:00:00,2022-11-25 12:00:00,32.98,45.91,44.444925,26.127289
2022-11-25 12:00:00,2022-11-25 13:00:00,30.18,33.06,44.444925,26.127289
2022-11-25 13:00:00,2022-11-25 14:00:00,32.58,36.76,44.444925,26.127289
2022-11-25 15:00:00,2022-11-25 16:00:00,37.5,60.19,44.444925,26.127289
2022-11-25 16:00:00,2022-11-25 17:00:00,40.32,60.27,44.444925,26.127289
2022-11-25 17:00:00,2022-11-25 18:00:00,42.48,66.22,44.444925,26.127289
2022-11-25 18:00:00,2022-11-25 19:00:00,54.0,75.24,44.444925,26.127289
2022-11-25 19:00:00,2022-11-25 20:00:00,71.09,73.47,44.444925,26.127289
2022-11-25 20:00:00,2022-11-25 21:00:00,61.35,55.02,44.444925,26.127289
2022-11-25 21:00:00,2022-11-25 22:00:00,46.16,48.37,44.444925,26.127289
2022-11-25 22:00:00,2022-11-25 23:00:00,42.77,38.6,44.444925,26.127289
2022-11-25 23:00:00,2022-11-26 00:00:00,30.12,32.2,44.444925,26.127289
2022-11-26 00:00:00,2022-11-26 01:00:00,22.37,32.21,44.444925,26.127289
2022-11-26 01:00:00,2022-11-26 02:00:00,21.62,28.13,44.444925,26.127289
2022-11-26 02:00:00,2022-11-26 03:00:00,22.22,32.92,44.444925,26.127289
2022-11-26 03:00:00,2022-11-26 04:00:00,22.77,35.93,44.444925,26.127289
2022-11-26 04:00:00,2022-11-26 05:00:00,23.26,34.57,44.444925,26.127289
2022-11-26 05:00:00,2022-11-26 06:00:00,22.22,34.9,44.444925,26.127289
2022-11-26 06:00:00,2022-11-26 07:00:00,27.93,47.74,44.444925,26.127289
2022-11-26 07:00:00,2022-11-26 08:00:00,34.7,38.79,44.444925,26.127289
2022-11-26 08:00:00,2022-11-26 09:00:00,36.43,34.26,44.444925,26.127289
2022-11-26 09:00:00,2022-11-26 10:00:00,43.26,39.62,44.444925,26.127289
2022-11-26 10:00:00,2022-11-26 11:00:00,42.83,33.77,44.444925,26.127289
2022-11-26 11:00:00,2022-11-26 12:00:00,40.82,37.51,44.444925,26.127289
2022-11-26 12:00:00,2022-11-26 13:00:00,39.42,33.8,44.444925,26.127289
2022-11-26 13:00:00,2022-11-26 14:00:00,41.19,33.67,44.444925,26.127289
2022-11-26 14:00:00,2022-11-26 15:00:00,42.16,39.75,44.444925,26.127289
2022-11-26 16:00:00,2022-11-26 17:00:00,41.74,47.6,44.444925,26.127289
2022-11-26 17:00:00,2022-11-26 18:00:00,46.58,56.27,44.444925,26.127289
2022-11-26 18:00:00,2022-11-26 19:00:00,40.71,49.5,44.444925,26.127289
2022-11-26 19:00:00,2022-11-26 20:00:00,35.1,41.18,44.444925,26.127289
2022-11-26 20:00:00,2022-11-26 21:00:00,42.54,40.95,44.444925,26.127289
2022-11-26 21:00:00,2022-11-26 22:00:00,38.53,49.99,44.444925,26.127289
2022-11-26 22:00:00,2022-11-26 23:00:00,34.05,56.03,44.444925,26.127289
2022-11-26 23:00:00,2022-11-27 00:00:00,29.74,62.73,44.444925,26.127289
2022-11-27 00:00:00,2022-11-27 01:00:00,17.92,55.94,44.444925,26.127289
2022-11-27 01:00:00,2022-11-27 02:00:00,21.97,54.33,44.444925,26.127289
2022-11-27 02:00:00,2022-11-27 03:00:00,18.44,45.91,44.444925,26.127289
2022-11-27 03:00:00,2022-11-27 04:00:00,16.4,33.49,44.444925,26.127289
2022-11-27 04:00:00,2022-11-27 05:00:00,14.42,46.53,44.444925,26.127289
2022-11-27 05:00:00,2022-11-27 06:00:00,15.58,57.5,44.444925,26.127289
2022-11-27 06:00:00,2022-11-27 07:00:00,13.51,54.76,44.444925,26.127289
2022-11-27 07:00:00,2022-11-27 08:00:00,18.0,49.77,44.444925,26.127289
2022-11-27 08:00:00,2022-11-27 09:00:00,29.25,53.32,44.444925,26.127289
2022-11-27 09:00:00,2022-11-27 10:00:00,25.52,40.49,44.444925,26.127289
2022-11-27 10:00:00,2022-11-27 11:00:00,23.15,38.58,44.444925,26.127289
2022-11-27 11:00:00,2022-11-27 12:00:00,22.47,37.2,44.444925,26.127289
2022-11-27 12:00:00,2022-11-27 13:00:00,19.84,43.0,44.444925,26.127289
2022-11-27 13:00:00,2022-11-27 14:00:00,30.37,49.05,44.444925,26.127289
2022-11-27 14:00:00,2022-11-27 15:00:00,32.36,38.6,44.444925,26.127289
2022-11-27 15:00:00,2022-11-27 16:00:00,36.03,42.56,44.444925,26.127289
2022-11-27 17:00:00,2022-11-27 18:00:00,31.56,45.52,44.444925,26.127289
2022-11-27 18:00:00,2022-11-27 19:00:00,39.56,55.14,44.444925,26.127289
2022-11-27 19:00:00,2022-11-27 20:00:00,42.89,60.8,44.444925,26.127289
2022-11-27 20:00:00,2022-11-27 21:00:00,38.89,57.44,44.444925,26.127289
2022-11-27 21:00:00,2022-11-27 22:00:00,40.47,55.71,44.444925,26.127289
2022-11-27 22:00:00,2022-11-27 23:00:00,36.29,44.14,44.444925,26.127289
2022-11-27 23:00:00,2022-11-28 00:00:00,35.78,28.48,44.444925,26.127289
2022-11-28 00:00:00,2022-11-28 01:00:00,28.51,23.27,44.444925,26.127289
2022-11-28 01:00:00,2022-11-28 02:00:00,28.64,24.78,44.444925,26.127289
2022-11-28 02:00:00,2022-11-28 03:00:00,25.81,22.25,44.444925,26.127289
2022-11-28 03:00:00,2022-11-28 04:00:00,21.7,20.8,44.444925,26.127289
2022-11-28 04:00:00,2022-11-28 05:00:00,19.86,22.84,44.444925,26.127289
2022-11-28 05:00:00,2022-11-28 06:00:00,24.98,31.16,44.444925,26.127289
2022-11-28 06:00:00,2022-11-28 07:00:00,31.0,40.24,44.444925,26.127289
2022-11-28 07:00:00,2022-11-28 08:00:00,29.72,44.64,44.444925,26.127289
2022-11-28 08:00:00,2022-11-28 09:00:00,26.33,48.46,44.444925,26.127289
2022-11-28 09:00:00,2022-11-28 10:00:00,23.89,54.14,44.444925,26.127289
2022-11-28 10:00:00,2022-11-28 11:00:00,24.19,52.74,44.444925,26.127289
2022-11-28 11:00:00,2022-11-28 12:00:00,25.03,53.0,44.444925,26.127289
2022-11-28 12:00:00,2022-11-28 13:00:00,24.13,54.27,44.444925,26.127289
2022-11-28 13:00:00,2022-11-28 14:00:00,22.81,51.98,44.444925,26.127289
2022-11-28 14:00:00,2022-11-28 15:00:00,21.11,55.93,44.444925,26.127289
2022-11-28 15:00:00,2022-11-28 16:00:00,22.91,62.08,44.444925,26.127289
2022-11-28 16:00:00,2022-11-28 17:00:00,23.02,58.97,44.444925,26.127289
2022-11-28 18:00:00,2022-11-28 19:00:00,24.68,55.88,44.444925,26.127289
2022-11-28 19:00:00,2022-11-28 20:00:00,24.74,52.32,44.444925,26.127289
2022-11-28 20:00:00,2022-11-28 21:00:00,22.0,41.21,44.444925,26.127289
2022-11-28 21:00:00,2022-11-28 22:00:00,20.58,37.07,44.444925,26.127289
2022-11-28 22:00:00,2022-11-28 23:00:00,15.8,36.98,44.444925,26.127289
2022-11-28 23:00:00,2022-11-29 00:00:00,15.35,29.38,44.444925,26.127289
2022-11-29 00:00:00,2022-11-29 01:00:00,14.98,23.55,44.444925,26.127289
2022-11-29 01:00:00,2022-11-29 02:00:00,15.53,19.65,44.444925,26.127289
2022-11-29 02:00:00,2022-11-29 03:00:00,16.42,16.41,44.444925,26.127289
2022-11-29 03:00:00,2022-11-29 04:00:00,15.39,16.95,44.444925,26.127289
2022-11-29 04:00:00,2022-11-29 05:00:00,15.62,21.98,44.444925,26.127289
2022-11-29 05:00:00,2022-11-29 06:00:00,16.37,34.96,44.444925,26.127289
2022-11-29 06:00:00,2022-11-29 07:00:00,19.32,54.38,44.444925,26.127289
2022-11-29 07:00:00,2022-11-29 08:00:00,21.91,52.83,44.444925,26.127289
2022-11-29 08:00:00,2022-11-29 09:00:00,23.29,51.25,44.444925,26.127289
2022-11-29 09:00:00,2022-11-29 10:00:00,23.17,42.54,44.444925,26.127289
2022-11-29 10:00:00,2022-11-29 11:00:00,16.2,48.38,44.444925,26.127289
2022-11-29 11:00:00,2022-11-29 12:00:00,13.13,49.87,44.444925,26.127289
2022-11-29 12:00:00,2022-11-29 13:00:00,9.57,49.87,44.444925,26.127289
2022-11-29 13:00:00,2022-11-29 14:00:00,10.04,44.14,44.444925,26.127289
2022-11-29 14:00:00,2022-11-29 15:00:00,10.1,41.06,44.444925,26.127289
2022-11-29 15:00:00,2022-11-29 16:00:00,10.13,40.94,44.444925,26.127289
2022-11-29 16:00:00,2022-11-29 17:00:00,12.3,40.69,44.444925,26.127289
2022-11-29 17:00:00,2022-11-29 18:00:00,12.9,39.38,44.444925,26.127289
2022-11-29 19:00:00,2022-11-29 20:00:00,10.84,32.42,44.444925,26.127289
2022-11-29 20:00:00,2022-11-29 21:00:00,10.06,27.22,44.444925,26.127289
2022-11-29 21:00:00,2022-11-29 22:00:00,10.38,23.79,44.444925,26.127289
2022-11-29 22:00:00,2022-11-29 23:00:00,9.82,23.2,44.444925,26.127289
2022-11-29 23:00:00,2022-11-30 00:00:00,10.25,26.79,44.444925,26.127289
2022-11-30 00:00:00,2022-11-30 01:00:00,11.23,20.44,44.444925,26.127289
2022-11-30 01:00:00,2022-11-30 02:00:00,11.8,15.69,44.444925,26.127289
2022-11-30 02:00:00,2022-11-30 03:00:00,12.4,15.98,44.444925,26.127289
2022-11-30 03:00:00,2022-11-30 04:00:00,8.89,16.29,44.444925,26.127289
2022-11-30 04:00:00,2022-11-30 05:00:00,9.42,16.97,44.444925,26.127289
2022-11-30 05:00:00,2022-11-30 06:00:00,9.45,22.64,44.444925,26.127289
2022-11-30 06:00:00,2022-11-30 07:00:00,8.07,30.46,44.444925,26.127289
2022-11-30 07:00:00,2022-11-30 08:00:00,8.23,32.25,44.444925,26.127289
2022-11-30 08:00:00,2022-11-30 09:00:00,10.08,28.56,44.444925,26.127289
2022-11-30 09:00:00,2022-11-30 10:00:00,11.54,32.38,44.444925,26.127289
2022-11-30 10:00:00,2022-11-30 11:00:00,8.45,34.86,44.444925,26.127289
2022-11-30 11:00:00,2022-11-30 12:00:00,7.75,36.75,44.444925,26.127289
2022-11-30 12:00:00,2022-11-30 13:00:00,8.68,37.33,44.444925,26.127289
2022-11-30 13:00:00,2022-11-30 14:00:00,10.26,43.5,44.444925,26.127289
2022-11-30 14:00:00,2022-11-30 15:00:00,14.53,35.09,44.444925,26.127289
2022-11-30 15:00:00,2022-11-30 16:00:00,9.78,38.83,44.444925,26.127289
2022-11-30 16:00:00,2022-11-30 17:00:00,10.54,37.95,44.444925,26.127289
2022-11-30 17:00:00,2022-11-30 18:00:00,12.81,47.2,44.444925,26.127289
2022-11-30 18:00:00,2022-11-30 19:00:00,14.64,33.98,44.444925,26.127289
2022-11-30 20:00:00,2022-11-30 21:00:00,19.88,28.09,44.444925,26.127289
2022-11-30 21:00:00,2022-11-30 22:00:00,21.47,33.61,44.444925,26.127289
2022-11-30 22:00:00,2022-11-30 23:00:00,22.18,21.75,44.444925,26.127289
2022-11-30 23:00:00,2022-12-01 00:00:00,21.57,21.73,44.444925,26.127289
2022-12-01 00:00:00,2022-12-01 01:00:00,20.8,17.1,44.444925,26.127289
2022-12-01 01:00:00,2022-12-01 02:00:00,24.65,16.77,44.444925,26.127289
2022-12-01 02:00:00,2022-12-01 03:00:00,22.08,15.58,44.444925,26.127289
2022-12-01 03:00:00,2022-12-01 04:00:00,18.9,15.54,44.444925,26.127289
2022-12-01 04:00:00,2022-12-01 05:00:00,18.01,18.16,44.444925,26.127289
2022-12-01 05:00:00,2022-12-01 06:00:00,17.63,17.88,44.444925,26.127289
2022-12-01 06:00:00,2022-12-01 07:00:00,18.1,18.92,44.444925,26.127289
2022-12-01 07:00:00,2022-12-01 08:00:00,17.73,20.59,44.444925,26.127289
2022-12-01 08:00:00,2022-12-01 09:00:00,15.58,22.93,44.444925,26.127289
2022-12-01 09:00:00,2022-12-01 10:00:00,13.27,25.6,44.444925,26.127289
2022-12-01 10:00:00,2022-12-01 11:00:00,12.48,25.98,44.444925,26.127289
2022-12-01 11:00:00,2022-12-01 12:00:00,12.38,29.11,44.444925,26.127289
2022-12-01 12:00:00,2022-12-01 13:00:00,13.19,36.04,44.444925,26.127289
2022-12-01 13:00:00,2022-12-01 14:00:00,15.33,40.76,44.444925,26.127289
2022-12-01 14:00:00,2022-12-01 15:00:00,15.77,34.67,44.444925,26.127289
2022-12-01 15:00:00,2022-12-01 16:00:00,16.18,37.59,44.444925,26.127289
2022-12-01 16:00:00,2022-12-01 17:00:00,15.87,38.55,44.444925,26.127289
2022-12-01 17:00:00,2022-12-01 18:00:00,18.36,47.38,44.444925,26.127289
2022-12-01 18:00:00,2022-12-01 19:00:00,17.46,47.55,44.444925,26.127289
2022-12-01 19:00:00,2022-12-01 20:00:00,15.39,48.55,44.444925,26.127289
2022-12-01 21:00:00,2022-12-01 22:00:00,16.22,34.15,44.444925,26.127289
2022-12-01 22:00:00,2022-12-01 23:00:00,15.11,30.45,44.444925,26.127289
2022-12-01 23:00:00,2022-12-02 00:00:00,15.85,25.33,44.444925,26.127289
2022-12-02 00:00:00,2022-12-02 01:00:00,15.86,24.03,44.444925,26.127289
2022-12-02 01:00:00,2022-12-02 02:00:00,13.25,15.47,44.444925,26.127289
2022-12-02 02:00:00,2022-12-02 03:00:00,11.54,16.72,44.444925,26.127289
2022-12-02 03:00:00,2022-12-02 04:00:00,12.01,15.67,44.444925,26.127289
2022-12-02 04:00:00,2022-12-02 05:00:00,12.22,18.92,44.444925,26.127289
2022-12-02 05:00:00,2022-12-02 06:00:00,12.11,20.63,44.444925,26.127289
2022-12-02 06:00:00,2022-12-02 07:00:00,16.58,30.98,44.444925,26.127289
2022-12-02 07:00:00,2022-12-02 08:00:00,23.12,26.97,44.444925,26.127289
2022-12-02 08:00:00,2022-12-02 09:00:00,22.1,27.02,44.444925,26.127289
2022-12-02 09:00:00,2022-12-02 10:00:00,22.01,28.64,44.444925,26.127289
2022-12-02 10:00:00,2022-12-02 11:00:00,21.85,25.92,44.444925,26.127289
2022-12-02 11:00:00,2022-12-02 12:00:00,19.68,31.67,44.444925,26.127289
2022-12-02 12:00:00,2022-12-02 13:00:00,20.29,35.74,44.444925,26.127289
2022-12-02 13:00:00,2022-12-02 14:00:00,23.27,41.5,44.444925,26.127289
2022-12-02 14:00:00,2022-12-02 15:00:00,19.24,37.07,44.444925,26.127289
2022-12-02 15:00:00,2022-12-02 16:00:00,19.51,35.89,44.444925,26.127289
2022-12-02 16:00:00,2022-12-02 17:00:00,20.96,42.23,44.444925,26.127289
2022-12-02 17:00:00,2022-12-02 18:00:00,26.29,37.52,44.444925,26.127289
2022-12-02 18:00:00,2022-12-02 19:00:00,28.17,40.16,44.444925,26.127289
2022-12-02 19:00:00,2022-12-02 20:00:00,32.41,40.85,44.444925,26.127289
2022-12-02 20:00:00,2022-12-02 21:00:00,34.79,36.19,44.444925,26.127289
2022-12-02 22:00:00,2022-12-02 23:00:00,37.16,34.49,44.444925,26.127289
2022-12-02 23:00:00,2022-12-03 00:00:00,36.83,28.56,44.444925,26.127289
2022-12-03 00:00:00,2022-12-03 01:00:00,32.48,23.98,44.444925,26.127289
2022-12-03 01:00:00,2022-12-03 02:00:00,27.27,22.54,44.444925,26.127289
2022-12-03 02:00:00,2022-12-03 03:00:00,26.91,20.9,44.444925,26.127289
2022-12-03 03:00:00,2022-12-03 04:00:00,27.66,19.75,44.444925,26.127289
2022-12-03 04:00:00,2022-12-03 05:00:00,28.16,21.59,44.444925,26.127289
2022-12-03 05:00:00,2022-12-03 06:00:00,29.6,26.97,44.444925,26.127289
2022-12-03 06:00:00,2022-12-03 07:00:00,27.93,27.8,44.444925,26.127289
2022-12-03 07:00:00,2022-12-03 08:00:00,28.98,29.34,44.444925,26.127289
2022-12-03 08:00:00,2022-12-03 09:00:00,33.07,29.82,44.444925,26.127289
2022-12-03 09:00:00,2022-12-03 10:00:00,34.74,27.62,44.444925,26.127289
2022-12-03 10:00:00,2022-12-03 11:00:00,37.39,32.39,44.444925,26.127289
2022-12-03 11:00:00,2022-12-03 12:00:00,37.61,29.94,44.444925,26.127289
2022-12-03 12:00:00,2022-12-03 13:00:00,36.09,31.48,44.444925,26.127289
2022-12-03 13:00:00,2022-12-03 14:00:00,34.02,34.99,44.444925,26.127289
